chromosome,start,end,coverage
IV,532887,532888,574
IV,532888,532889,575
IV,532889,532890,576
IV,532890,532891,583
IV,532891,532892,584
IV,532892,532893,579
IV,532893,532895,574
IV,532895,532896,591
IV,532896,532897,587
IV,532897,532900,594
IV,532900,532901,587
IV,532901,532902,589
IV,532902,532903,592
IV,532903,532904,593
IV,532904,532906,594
IV,532906,532907,582
IV,532907,532908,581
IV,532908,532909,582
IV,532909,532910,593
IV,532910,532911,596
IV,532911,532913,593
IV,532913,532914,598
IV,532914,532915,575
IV,532915,532916,574
IV,532916,532917,561
IV,532917,532918,559
IV,532918,532919,546
IV,532919,532920,542
IV,532920,532921,540
IV,532921,532922,536
IV,532922,532923,532
IV,532923,532924,535
IV,532924,532925,534
IV,532925,532926,530
IV,532926,532927,527
IV,532927,532929,519
IV,532929,532930,517
IV,532930,532931,522
IV,532931,532933,523
IV,532933,532935,527
IV,532935,532936,569
IV,532936,532937,567
IV,532937,532938,579
IV,532938,532939,584
IV,532939,532940,581
IV,532940,532941,586
IV,532941,532942,587
IV,532942,532943,592
IV,532943,532944,606
IV,532944,532945,563
IV,532945,532947,579
IV,532947,532948,585
IV,532948,532949,587
IV,532949,532950,581
IV,532950,532951,576
IV,532951,532952,575
IV,532952,532953,576
IV,532953,532954,581
IV,532954,532956,574
IV,532956,532957,589
IV,532957,532958,588
IV,532958,532959,606
IV,532959,532961,605
IV,532961,532962,611
IV,532962,532963,603
IV,532963,532964,609
IV,532964,532965,608
IV,532965,532966,579
IV,532966,532967,580
IV,532967,532968,577
IV,532968,532970,579
IV,532970,532971,567
IV,532971,532972,570
IV,532972,532974,572
IV,532974,532975,571
IV,532975,532976,554
IV,532976,532977,559
IV,532977,532978,563
IV,532978,532980,564
IV,532980,532981,563
IV,532981,532982,558
IV,532982,532983,563
IV,532983,532984,557
IV,532984,532985,559
IV,532985,532986,560
IV,532986,532987,554
IV,532987,532988,557
IV,532988,532989,553
IV,532989,532991,552
IV,532991,532992,550
IV,532992,532994,551
IV,532994,532995,545
IV,532995,532996,548
IV,532996,532997,547
IV,532997,532998,549
IV,532998,532999,558
IV,532999,533000,500
IV,533000,533001,508
IV,533001,533003,502
IV,533003,533004,523
IV,533004,533005,522
IV,533005,533006,537
IV,533006,533007,531
IV,533007,533008,533
IV,533008,533009,530
IV,533009,533010,518
IV,533010,533011,503
IV,533011,533012,516
IV,533012,533013,523
IV,533013,533014,545
IV,533014,533017,522
IV,533017,533018,523
IV,533018,533019,521
IV,533019,533020,523
IV,533020,533021,525
IV,533021,533022,516
IV,533022,533023,517
IV,533023,533024,522
IV,533024,533026,520
IV,533026,533027,519
IV,533027,533028,530
IV,533028,533029,528
IV,533029,533030,529
IV,533030,533031,527
IV,533031,533032,522
IV,533032,533033,534
IV,533033,533034,533
IV,533034,533035,531
IV,533035,533036,527
IV,533036,533037,513
IV,533037,533038,539
IV,533038,533040,536
IV,533040,533041,535
IV,533041,533042,527
IV,533042,533043,528
IV,533043,533044,531
IV,533044,533046,540
IV,533046,533047,533
IV,533047,533048,537
IV,533048,533051,539
IV,533051,533052,538
IV,533052,533053,558
IV,533053,533054,555
IV,533054,533055,553
IV,533055,533057,563
IV,533057,533059,560
IV,533059,533060,559
IV,533060,533061,561
IV,533061,533062,558
IV,533062,533064,555
IV,533064,533065,550
IV,533065,533067,564
IV,533067,533069,563
IV,533069,533070,568
IV,533070,533072,570
IV,533072,533074,571
IV,533074,533077,565
IV,533077,533078,572
IV,533078,533079,569
IV,533079,533080,610
IV,533080,533081,613
IV,533081,533082,608
IV,533082,533084,607
IV,533084,533085,620
IV,533085,533086,624
IV,533086,533087,593
IV,533087,533088,595
IV,533088,533089,563
IV,533089,533090,566
IV,533090,533092,569
IV,533092,533093,573
IV,533093,533094,568
IV,533094,533095,556
IV,533095,533096,559
IV,533096,533098,549
IV,533098,533099,553
IV,533099,533100,560
IV,533100,533101,574
IV,533101,533102,573
IV,533102,533103,575
IV,533103,533104,577
IV,533104,533105,575
IV,533105,533106,584
IV,533106,533107,585
IV,533107,533109,571
IV,533109,533110,549
IV,533110,533111,553
IV,533111,533112,554
IV,533112,533114,561
IV,533114,533115,554
IV,533115,533116,553
IV,533116,533117,555
IV,533117,533118,554
IV,533118,533119,567
IV,533119,533120,563
IV,533120,533121,566
IV,533121,533122,560
IV,533122,533123,557
IV,533123,533124,552
IV,533124,533126,554
IV,533126,533127,560
IV,533127,533128,553
IV,533128,533129,545
IV,533129,533130,546
IV,533130,533131,548
IV,533131,533133,550
IV,533133,533134,547
IV,533134,533135,549
IV,533135,533136,553
IV,533136,533137,552
IV,533137,533138,556
IV,533138,533139,553
IV,533139,533141,554
IV,533141,533142,551
IV,533142,533143,554
IV,533143,533144,552
IV,533144,533145,554
IV,533145,533146,580
IV,533146,533147,594
IV,533147,533148,596
IV,533148,533149,594
IV,533149,533150,590
IV,533150,533151,592
IV,533151,533152,584
IV,533152,533153,592
IV,533153,533154,596
IV,533154,533155,579
IV,533155,533156,594
IV,533156,533157,579
IV,533157,533158,581
IV,533158,533159,582
IV,533159,533160,584
IV,533160,533161,587
IV,533161,533162,588
IV,533162,533163,577
IV,533163,533164,584
IV,533164,533165,560
IV,533165,533166,570
IV,533166,533167,567
IV,533167,533168,569
IV,533168,533169,568
IV,533169,533170,569
IV,533170,533171,571
IV,533171,533172,572
IV,533172,533173,571
IV,533173,533174,576
IV,533174,533175,572
IV,533175,533176,577
IV,533176,533177,580
IV,533177,533178,582
IV,533178,533179,568
IV,533179,533181,572
IV,533181,533183,580
IV,533183,533185,569
IV,533185,533186,566
IV,533186,533187,586
IV,533187,533188,582
IV,533188,533190,590
IV,533190,533193,589
IV,533193,533194,602
IV,533194,533195,633
IV,533195,533197,623
IV,533197,533198,607
IV,533198,533200,602
IV,533200,533201,607
IV,533201,533203,611
IV,533203,533204,581
IV,533204,533205,584
IV,533205,533206,582
IV,533206,533207,578
IV,533207,533208,579
IV,533208,533211,576
IV,533211,533212,571
IV,533212,533213,584
IV,533213,533214,580
IV,533214,533216,583
IV,533216,533217,577
IV,533217,533218,582
IV,533218,533220,584
IV,533220,533221,580
IV,533221,533222,577
IV,533222,533223,581
IV,533223,533224,587
IV,533224,533225,588
IV,533225,533227,589
IV,533227,533228,610
IV,533228,533229,602
IV,533229,533230,606
IV,533230,533231,567
IV,533231,533232,565
IV,533232,533233,589
IV,533233,533234,597
IV,533234,533235,605
IV,533235,533236,595
IV,533236,533237,591
IV,533237,533238,590
IV,533238,533239,585
IV,533239,533240,584
IV,533240,533241,601
IV,533241,533242,600
IV,533242,533243,598
IV,533243,533244,595
IV,533244,533245,592
IV,533245,533246,590
IV,533246,533247,585
IV,533247,533249,587
IV,533249,533250,575
IV,533250,533251,568
IV,533251,533253,553
IV,533253,533255,551
IV,533255,533256,548
IV,533256,533257,539
IV,533257,533259,546
IV,533259,533260,548
IV,533260,533261,562
IV,533261,533263,565
IV,533263,533266,559
IV,533266,533268,560
IV,533268,533269,585
IV,533269,533270,572
IV,533270,533271,575
IV,533271,533273,574
IV,533273,533275,576
IV,533275,533277,574
IV,533277,533278,570
IV,533278,533279,569
IV,533279,533280,570
IV,533280,533281,568
IV,533281,533282,566
IV,533282,533283,564
IV,533283,533284,566
IV,533284,533285,568
IV,533285,533286,566
IV,533286,533287,573
IV,533287,533288,574
IV,533288,533289,568
IV,533289,533290,569
IV,533290,533291,568
IV,533291,533292,574
IV,533292,533293,575
IV,533293,533294,571
IV,533294,533295,576
IV,533295,533296,571
IV,533296,533297,555
IV,533297,533298,549
IV,533298,533300,547
IV,533300,533301,541
IV,533301,533302,538
IV,533302,533303,540
IV,533303,533304,536
IV,533304,533305,560
IV,533305,533306,556
IV,533306,533307,544
IV,533307,533308,545
IV,533308,533309,546
IV,533309,533310,545
IV,533310,533311,542
IV,533311,533312,544
IV,533312,533313,548
IV,533313,533314,546
IV,533314,533315,632
IV,533315,533316,637
IV,533316,533317,631
IV,533317,533318,640
IV,533318,533319,637
IV,533319,533320,636
IV,533320,533321,637
IV,533321,533323,632
IV,533323,533324,634
IV,533324,533325,623
IV,533325,533326,625
IV,533326,533327,619
IV,533327,533328,626
IV,533328,533330,628
IV,533330,533331,624
IV,533331,533332,623
IV,533332,533335,629
IV,533335,533336,640
IV,533336,533337,647
IV,533337,533339,627
IV,533339,533340,611
IV,533340,533341,613
IV,533341,533342,614
IV,533342,533343,624
IV,533343,533344,629
IV,533344,533345,612
IV,533345,533347,578
IV,533347,533348,580
IV,533348,533349,586
IV,533349,533350,584
IV,533350,533351,582
IV,533351,533352,577
IV,533352,533354,572
IV,533354,533355,576
IV,533355,533356,574
IV,533356,533357,578
IV,533357,533358,584
IV,533358,533359,588
IV,533359,533362,591
IV,533362,533363,589
IV,533363,533364,576
IV,533364,533365,580
IV,533365,533366,582
IV,533366,533367,581
IV,533367,533368,579
IV,533368,533369,573
IV,533369,533371,586
IV,533371,533373,585
IV,533373,533374,581
IV,533374,533375,593
IV,533375,533376,600
IV,533376,533377,598
IV,533377,533378,599
IV,533378,533379,576
IV,533379,533380,578
IV,533380,533381,575
IV,533381,533382,574
IV,533382,533383,575
IV,533383,533384,546
IV,533384,533385,537
IV,533385,533386,531
IV,533386,533388,525
IV,533388,533389,527
IV,533389,533390,530
IV,533390,533391,529
IV,533391,533392,511
IV,533392,533393,516
IV,533393,533394,512
IV,533394,533395,511
IV,533395,533396,513
IV,533396,533398,512
IV,533398,533399,511
IV,533399,533400,514
IV,533400,533401,515
IV,533401,533402,513
IV,533402,533403,520
IV,533403,533404,521
IV,533404,533406,525
IV,533406,533407,526
IV,533407,533408,536
IV,533408,533409,529
IV,533409,533410,531
IV,533410,533411,548
IV,533411,533412,534
IV,533412,533413,523
IV,533413,533414,525
IV,533414,533417,519
IV,533417,533418,520
IV,533418,533419,518
IV,533419,533420,495
IV,533420,533421,494
IV,533421,533422,493
IV,533422,533423,502
IV,533423,533424,505
IV,533424,533427,503
IV,533427,533429,511
IV,533429,533431,515
IV,533431,533433,521
IV,533433,533434,522
IV,533434,533435,520
IV,533435,533437,518
IV,533437,533438,511
IV,533438,533439,529
IV,533439,533440,535
IV,533440,533441,534
IV,533441,533442,535
IV,533442,533443,528
IV,533443,533444,531
IV,533444,533445,535
IV,533445,533446,552
IV,533446,533447,565
IV,533447,533448,556
IV,533448,533450,549
IV,533450,533452,550
IV,533452,533453,551
IV,533453,533454,548
IV,533454,533455,552
IV,533455,533456,525
IV,533456,533457,620
IV,533457,533458,619
IV,533458,533459,620
IV,533459,533461,621
IV,533461,533462,619
IV,533462,533463,625
IV,533463,533464,620
IV,533464,533465,635
IV,533465,533466,515
IV,533466,533468,536
IV,533468,533469,530
IV,533469,533470,533
IV,533470,533471,535
IV,533471,533472,548
IV,533472,533473,551
IV,533473,533474,545
IV,533474,533475,557
IV,533475,533476,558
IV,533476,533477,571
IV,533477,533478,572
IV,533478,533479,558
IV,533479,533480,561
IV,533480,533481,562
IV,533481,533482,563
IV,533482,533483,574
IV,533483,533484,558
IV,533484,533485,566
IV,533485,533486,567
IV,533486,533487,560
IV,533487,533489,554
IV,533489,533490,577
IV,533490,533491,580
IV,533491,533493,577
IV,533493,533494,567
IV,533494,533495,563
IV,533495,533497,568
IV,533497,533498,569
IV,533498,533499,572
IV,533499,533500,574
IV,533500,533501,584
IV,533501,533502,583
IV,533502,533504,584
IV,533504,533505,595
IV,533505,533507,596
IV,533507,533508,594
IV,533508,533509,583
IV,533509,533510,578
IV,533510,533514,574
IV,533514,533516,579
IV,533516,533517,573
IV,533517,533518,575
IV,533518,533519,573
IV,533519,533520,575
IV,533520,533521,561
IV,533521,533522,562
IV,533522,533524,563
IV,533524,533525,562
IV,533525,533526,546
IV,533526,533528,538
IV,533528,533529,537
IV,533529,533530,535
IV,533530,533531,533
IV,533531,533532,547
IV,533532,533533,548
IV,533533,533535,552
IV,533535,533537,551
IV,533537,533539,554
IV,533539,533540,552
IV,533540,533542,547
IV,533542,533543,546
IV,533543,533544,539
IV,533544,533547,538
IV,533547,533548,543
IV,533548,533549,544
IV,533549,533550,561
IV,533550,533551,562
IV,533551,533552,557
IV,533552,533553,565
IV,533553,533554,558
IV,533554,533555,559
IV,533555,533556,566
IV,533556,533557,560
IV,533557,533558,562
IV,533558,533559,552
IV,533559,533560,550
IV,533560,533561,559
IV,533561,533562,549
IV,533562,533564,553
IV,533564,533565,558
IV,533565,533567,560
IV,533567,533568,565
IV,533568,533569,563
IV,533569,533570,567
IV,533570,533571,564
IV,533571,533573,563
IV,533573,533575,559
IV,533575,533576,574
IV,533576,533577,571
IV,533577,533578,572
IV,533578,533579,565
IV,533579,533580,564
IV,533580,533582,591
IV,533582,533583,583
IV,533583,533584,596
IV,533584,533585,587
IV,533585,533586,599
IV,533586,533589,605
IV,533589,533590,572
IV,533590,533592,570
IV,533592,533594,575
IV,533594,533595,579
IV,533595,533596,593
IV,533596,533597,578
IV,533597,533600,571
IV,533600,533601,604
IV,533601,533602,603
IV,533602,533603,606
IV,533603,533604,604
IV,533604,533605,606
IV,533605,533606,604
IV,533606,533607,608
IV,533607,533608,520
IV,533608,533610,560
IV,533610,533611,561
IV,533611,533612,562
IV,533612,533613,564
IV,533613,533614,585
IV,533614,533615,587
IV,533615,533617,570
IV,533617,533618,548
IV,533618,533619,576
IV,533619,533621,578
IV,533621,533622,576
IV,533622,533623,553
IV,533623,533624,548
IV,533624,533625,553
IV,533625,533626,546
IV,533626,533627,548
IV,533627,533628,530
IV,533628,533629,529
IV,533629,533630,530
IV,533630,533631,524
IV,533631,533633,547
IV,533633,533635,536
IV,533635,533636,532
IV,533636,533637,534
IV,533637,533639,545
IV,533639,533640,553
IV,533640,533641,533
IV,533641,533642,532
IV,533642,533643,531
IV,533643,533645,530
IV,533645,533646,545
IV,533646,533647,550
IV,533647,533648,558
IV,533648,533649,553
IV,533649,533650,548
IV,533650,533651,542
IV,533651,533652,534
IV,533652,533653,545
IV,533653,533655,544
IV,533655,533656,530
IV,533656,533657,529
IV,533657,533658,531
IV,533658,533659,529
IV,533659,533661,543
IV,533661,533663,558
IV,533663,533664,560
IV,533664,533665,563
IV,533665,533666,556
IV,533666,533667,554
IV,533667,533668,557
IV,533668,533669,555
IV,533669,533672,563
IV,533672,533673,560
IV,533673,533674,579
IV,533674,533675,587
IV,533675,533676,589
IV,533676,533677,590
IV,533677,533678,592
IV,533678,533679,594
IV,533679,533680,599
IV,533680,533681,605
IV,533681,533682,608
IV,533682,533683,594
IV,533683,533684,607
IV,533684,533685,606
IV,533685,533688,610
IV,533688,533689,611
IV,533689,533691,616
IV,533691,533694,617
IV,533694,533696,626
IV,533696,533697,629
IV,533697,533698,627
IV,533698,533699,621
IV,533699,533700,625
IV,533700,533701,614
IV,533701,533703,613
IV,533703,533704,603
IV,533704,533705,612
IV,533705,533706,608
IV,533706,533707,602
IV,533707,533708,607
IV,533708,533709,606
IV,533709,533711,611
IV,533711,533712,606
IV,533712,533713,610
IV,533713,533714,606
IV,533714,533715,626
IV,533715,533716,617
IV,533716,533718,610
IV,533718,533719,606
IV,533719,533720,611
IV,533720,533721,610
IV,533721,533722,600
IV,533722,533723,596
IV,533723,533724,595
IV,533724,533725,590
IV,533725,533726,597
IV,533726,533727,586
IV,533727,533728,592
IV,533728,533729,588
IV,533729,533730,587
IV,533730,533731,586
IV,533731,533732,564
IV,533732,533733,563
IV,533733,533734,564
IV,533734,533735,547
IV,533735,533736,550
IV,533736,533737,537
IV,533737,533739,548
IV,533739,533741,549
IV,533741,533742,548
IV,533742,533743,596
IV,533743,533744,591
IV,533744,533745,593
IV,533745,533746,586
IV,533746,533747,563
IV,533747,533748,568
IV,533748,533749,564
IV,533749,533750,569
IV,533750,533751,610
IV,533751,533752,568
IV,533752,533753,560
IV,533753,533755,555
IV,533755,533756,556
IV,533756,533757,547
IV,533757,533758,540
IV,533758,533759,534
IV,533759,533760,514
IV,533760,533761,523
IV,533761,533762,521
IV,533762,533763,523
IV,533763,533764,520
IV,533764,533765,504
IV,533765,533766,503
IV,533766,533767,506
IV,533767,533768,511
IV,533768,533769,504
IV,533769,533770,499
IV,533770,533771,500
IV,533771,533774,499
IV,533774,533775,515
IV,533775,533776,517
IV,533776,533777,521
IV,533777,533779,520
IV,533779,533780,526
IV,533780,533781,531
IV,533781,533782,537
IV,533782,533783,523
IV,533783,533784,520
IV,533784,533786,525
IV,533786,533787,543
IV,533787,533788,542
IV,533788,533789,532
IV,533789,533790,537
IV,533790,533791,529
IV,533791,533792,525
IV,533792,533794,526
IV,533794,533796,538
IV,533796,533797,531
IV,533797,533798,523
IV,533798,533799,517
IV,533799,533800,520
IV,533800,533801,519
IV,533801,533802,539
IV,533802,533803,542
IV,533803,533804,533
IV,533804,533806,531
IV,533806,533807,532
IV,533807,533808,529
IV,533808,533809,526
IV,533809,533810,527
IV,533810,533811,509
IV,533811,533812,515
IV,533812,533815,501
IV,533815,533816,505
IV,533816,533817,507
IV,533817,533818,509
IV,533818,533819,504
IV,533819,533820,507
IV,533820,533822,501
IV,533822,533823,505
IV,533823,533824,507
IV,533824,533825,487
IV,533825,533826,497
IV,533826,533828,499
IV,533828,533829,506
IV,533829,533831,502
IV,533831,533832,496
IV,533832,533833,500
IV,533833,533834,502
IV,533834,533835,484
IV,533835,533836,483
IV,533836,533838,482
IV,533838,533839,484
IV,533839,533840,483
IV,533840,533841,498
IV,533841,533842,500
IV,533842,533843,501
IV,533843,533845,502
IV,533845,533846,495
IV,533846,533847,505
IV,533847,533848,502
IV,533848,533849,503
IV,533849,533850,506
IV,533850,533851,497
IV,533851,533852,514
IV,533852,533853,513
IV,533853,533855,515
IV,533855,533856,514
IV,533856,533857,527
IV,533857,533858,528
IV,533858,533859,527
IV,533859,533861,524
IV,533861,533863,537
IV,533863,533865,535
IV,533865,533866,512
IV,533866,533867,513
IV,533867,533868,515
IV,533868,533869,513
IV,533869,533870,512
IV,533870,533871,510
IV,533871,533874,507
IV,533874,533875,515
IV,533875,533876,516
IV,533876,533877,512
IV,533877,533878,509
IV,533878,533879,505
IV,533879,533882,506
IV,533882,533884,505
IV,533884,533886,507
IV,533886,533888,523
IV,533888,533890,515
IV,533890,533891,514
IV,533891,533892,513
IV,533892,533893,561
IV,533893,533894,527
IV,533894,533895,526
IV,533895,533897,524
IV,533897,533898,531
IV,533898,533899,528
IV,533899,533900,530
IV,533900,533901,551
IV,533901,533902,503
IV,533902,533903,519
IV,533903,533904,520
IV,533904,533905,532
IV,533905,533906,540
IV,533906,533909,537
IV,533909,533910,548
IV,533910,533911,551
IV,533911,533912,560
IV,533912,533913,568
IV,533913,533915,565
IV,533915,533916,566
IV,533916,533917,571
IV,533917,533918,588
IV,533918,533919,584
IV,533919,533920,583
IV,533920,533921,561
IV,533921,533922,555
IV,533922,533923,557
IV,533923,533925,563
IV,533925,533926,546
IV,533926,533927,542
IV,533927,533928,538
IV,533928,533930,571
IV,533930,533931,568
IV,533931,533932,562
IV,533932,533933,552
IV,533933,533934,553
IV,533934,533935,552
IV,533935,533936,548
